Ind_Ext,Force_Ext,Ind_Ret,Force_Ret,Ind_Away,Force_Away,Ind_Ext2,Force_Ext2,IndentXWave,IndentFitWave
-8.59E-07,3.11E-09,-1.94E-07,3.52E-09,-1.14E-06,2.64E-09,,,-8.59E-07,0
-8.58E-07,2.98E-09,-1.95E-07,3.44E-09,-1.14E-06,2.30E-09,,,-8.58E-07,0
-8.57E-07,3.15E-09,-1.96E-07,3.33E-09,-1.14E-06,2.30E-09,,,-8.57E-07,0
-8.56E-07,3.06E-09,-1.97E-07,3.07E-09,-1.14E-06,2.48E-09,,,-8.56E-07,0
-8.55E-07,3.33E-09,-1.99E-07,3.00E-09,-1.14E-06,3.01E-09,,,-8.55E-07,0
-8.54E-07,2.93E-09,-2.00E-07,3.09E-09,-1.14E-06,3.11E-09,,,-8.54E-07,0
-8.53E-07,2.60E-09,-2.01E-07,3.08E-09,-1.14E-06,2.82E-09,,,-8.53E-07,0
-8.52E-07,2.81E-09,-2.02E-07,3.26E-09,-1.14E-06,2.66E-09,,,-8.52E-07,0
-8.50E-07,2.73E-09,-2.03E-07,3.30E-09,-1.14E-06,2.81E-09,,,-8.50E-07,0
-8.49E-07,3.07E-09,-2.04E-07,3.26E-09,-1.14E-06,3.00E-09,,,-8.49E-07,0
-8.48E-07,3.08E-09,-2.05E-07,3.21E-09,-1.14E-06,3.11E-09,,,-8.48E-07,0
-8.47E-07,2.96E-09,-2.06E-07,3.10E-09,-1.14E-06,3.29E-09,,,-8.47E-07,0
-8.46E-07,3.05E-09,-2.07E-07,2.80E-09,-1.14E-06,3.32E-09,,,-8.46E-07,0
-8.45E-07,3.52E-09,-2.08E-07,2.80E-09,-1.14E-06,3.57E-09,,,-8.45E-07,0
-8.44E-07,3.77E-09,-2.09E-07,2.84E-09,-1.14E-06,3.92E-09,,,-8.44E-07,0
-8.43E-07,3.74E-09,-2.10E-07,3.05E-09,-1.14E-06,4.16E-09,,,-8.43E-07,0
-8.41E-07,3.54E-09,-2.11E-07,2.98E-09,-1.14E-06,4.23E-09,,,-8.41E-07,0
-8.40E-07,3.49E-09,-2.12E-07,2.67E-09,-1.14E-06,4.41E-09,,,-8.40E-07,0
-8.39E-07,3.60E-09,-2.13E-07,2.36E-09,-1.14E-06,4.31E-09,,,-8.39E-07,0
-8.38E-07,3.76E-09,-2.14E-07,2.08E-09,-1.14E-06,4.26E-09,,,-8.38E-07,0
-8.37E-07,3.64E-09,-2.16E-07,2.17E-09,-1.14E-06,4.36E-09,,,-8.37E-07,0
-8.36E-07,3.56E-09,-2.17E-07,1.91E-09,-1.14E-06,4.59E-09,,,-8.36E-07,0
-8.35E-07,3.76E-09,-2.18E-07,1.89E-09,-1.14E-06,4.29E-09,,,-8.35E-07,0
-8.34E-07,3.89E-09,-2.19E-07,2.18E-09,-1.14E-06,3.97E-09,,,-8.34E-07,0
-8.32E-07,3.66E-09,-2.20E-07,2.33E-09,-1.14E-06,3.60E-09,,,-8.32E-07,0
-8.31E-07,3.35E-09,-2.21E-07,2.21E-09,-1.14E-06,3.56E-09,,,-8.31E-07,0
-8.30E-07,3.38E-09,-2.22E-07,2.52E-09,-1.14E-06,3.67E-09,,,-8.30E-07,0
-8.29E-07,3.45E-09,-2.23E-07,2.78E-09,-1.14E-06,3.80E-09,,,-8.29E-07,0
-8.28E-07,3.13E-09,-2.24E-07,2.75E-09,-1.14E-06,3.65E-09,,,-8.28E-07,0
-8.27E-07,2.75E-09,-2.25E-07,2.75E-09,-1.14E-06,3.60E-09,,,-8.27E-07,0
-8.26E-07,2.68E-09,-2.26E-07,2.26E-09,-1.14E-06,3.62E-09,,,-8.26E-07,0
-8.24E-07,2.65E-09,-2.27E-07,1.93E-09,-1.14E-06,3.35E-09,,,-8.24E-07,0
-8.23E-07,2.55E-09,-2.29E-07,1.60E-09,-1.14E-06,3.33E-09,,,-8.23E-07,0
-8.22E-07,2.44E-09,-2.30E-07,1.70E-09,-1.14E-06,3.05E-09,,,-8.22E-07,0
-8.21E-07,2.27E-09,-2.31E-07,1.98E-09,-1.14E-06,3.03E-09,,,-8.21E-07,0
-8.20E-07,2.42E-09,-2.32E-07,1.75E-09,-1.14E-06,2.98E-09,,,-8.20E-07,0
-8.19E-07,2.60E-09,-2.33E-07,1.63E-09,-1.14E-06,3.07E-09,,,-8.19E-07,0
-8.18E-07,2.48E-09,-2.34E-07,1.67E-09,-1.14E-06,2.87E-09,,,-8.18E-07,0
-8.17E-07,2.46E-09,-2.35E-07,1.80E-09,-1.14E-06,2.85E-09,,,-8.17E-07,0
-8.15E-07,2.46E-09,-2.36E-07,1.94E-09,-1.14E-06,2.89E-09,,,-8.15E-07,0
-8.14E-07,2.49E-09,-2.37E-07,1.74E-09,-1.14E-06,2.62E-09,,,-8.14E-07,0
-8.13E-07,2.59E-09,-2.38E-07,1.75E-09,-1.14E-06,2.49E-09,,,-8.13E-07,0
-8.12E-07,2.70E-09,-2.39E-07,1.67E-09,-1.14E-06,3.02E-09,,,-8.12E-07,0
-8.11E-07,2.79E-09,-2.40E-07,1.80E-09,-1.14E-06,3.04E-09,,,-8.11E-07,0
-8.10E-07,2.99E-09,-2.42E-07,1.67E-09,-1.14E-06,2.93E-09,,,-8.10E-07,0
-8.09E-07,2.90E-09,-2.43E-07,1.46E-09,-1.14E-06,3.30E-09,,,-8.09E-07,0
-8.07E-07,3.11E-09,-2.44E-07,1.59E-09,-1.14E-06,3.29E-09,,,-8.07E-07,0
-8.06E-07,3.38E-09,-2.45E-07,1.79E-09,-1.14E-06,3.51E-09,,,-8.06E-07,0
-8.05E-07,3.54E-09,-2.46E-07,1.83E-09,-1.14E-06,4.07E-09,,,-8.05E-07,0
-8.04E-07,3.37E-09,-2.47E-07,1.53E-09,-1.14E-06,4.39E-09,,,-8.04E-07,0
-8.03E-07,3.21E-09,-2.48E-07,1.44E-09,-1.14E-06,4.40E-09,,,-8.03E-07,0
-8.02E-07,3.31E-09,-2.49E-07,1.11E-09,-1.14E-06,4.55E-09,,,-8.02E-07,0
-8.01E-07,3.16E-09,-2.50E-07,6.57E-10,-1.14E-06,4.59E-09,,,-8.01E-07,0
-7.99E-07,3.16E-09,-2.51E-07,5.36E-10,-1.14E-06,4.47E-09,,,-7.99E-07,0
-7.98E-07,3.44E-09,-2.52E-07,7.04E-10,-1.14E-06,4.43E-09,,,-7.98E-07,0
-7.97E-07,3.38E-09,-2.53E-07,6.68E-10,-1.14E-06,4.15E-09,,,-7.97E-07,0
-7.96E-07,3.31E-09,-2.55E-07,9.00E-10,-1.14E-06,4.12E-09,,,-7.96E-07,0
-7.95E-07,2.85E-09,-2.56E-07,1.06E-09,-1.14E-06,4.15E-09,,,-7.95E-07,0
-7.94E-07,2.66E-09,-2.57E-07,1.08E-09,-1.14E-06,3.79E-09,,,-7.94E-07,0
-7.93E-07,2.18E-09,-2.58E-07,9.55E-10,-1.14E-06,3.69E-09,,,-7.93E-07,0
-7.91E-07,2.01E-09,-2.59E-07,1.09E-09,-1.14E-06,3.64E-09,,,-7.91E-07,0
-7.90E-07,1.88E-09,-2.60E-07,9.42E-10,-1.14E-06,3.54E-09,,,-7.90E-07,0
-7.89E-07,1.59E-09,-2.61E-07,5.16E-10,-1.14E-06,3.77E-09,,,-7.89E-07,0
-7.88E-07,1.51E-09,-2.62E-07,2.03E-10,-1.14E-06,3.22E-09,,,-7.88E-07,0
-7.87E-07,1.26E-09,-2.63E-07,3.69E-11,-1.14E-06,3.04E-09,,,-7.87E-07,0
-7.86E-07,9.93E-10,-2.64E-07,1.54E-10,-1.14E-06,2.95E-09,,,-7.86E-07,0
-7.84E-07,6.73E-10,-2.65E-07,3.03E-10,-1.14E-06,2.95E-09,,,-7.84E-07,0
-7.83E-07,3.88E-10,-2.67E-07,6.00E-10,-1.14E-06,2.77E-09,,,-7.83E-07,0
-7.82E-07,2.70E-10,-2.68E-07,6.08E-10,-1.14E-06,2.58E-09,,,-7.82E-07,0
-7.81E-07,6.81E-10,-2.69E-07,8.07E-10,-1.14E-06,2.66E-09,,,-7.81E-07,0
-7.80E-07,7.11E-10,-2.70E-07,1.17E-09,-1.14E-06,2.57E-09,,,-7.80E-07,0
-7.79E-07,6.64E-10,-2.71E-07,1.13E-09,-1.14E-06,2.17E-09,,,-7.79E-07,0
-7.78E-07,5.96E-10,-2.72E-07,1.13E-09,-1.14E-06,2.01E-09,,,-7.78E-07,0
-7.76E-07,4.88E-10,-2.73E-07,5.84E-10,-1.14E-06,2.02E-09,,,-7.76E-07,0
-7.75E-07,1.99E-10,-2.74E-07,1.82E-10,-1.14E-06,2.11E-09,,,-7.75E-07,0
-7.74E-07,2.56E-10,-2.75E-07,2.72E-10,-1.14E-06,2.14E-09,,,-7.74E-07,0
-7.73E-07,2.49E-10,-2.76E-07,1.98E-10,-1.14E-06,2.10E-09,,,-7.73E-07,0
-7.72E-07,4.01E-11,-2.78E-07,3.94E-10,-1.14E-06,2.19E-09,,,-7.72E-07,0
-7.71E-07,-6.69E-11,-2.79E-07,2.93E-10,-1.14E-06,2.50E-09,,,-7.71E-07,0
-7.69E-07,2.19E-11,-2.80E-07,-1.45E-11,-1.14E-06,2.61E-09,,,-7.69E-07,0
-7.68E-07,2.17E-10,-2.81E-07,-2.77E-10,-1.14E-06,2.33E-09,,,-7.68E-07,0
-7.67E-07,2.91E-10,-2.82E-07,-4.91E-10,-1.14E-06,2.31E-09,,,-7.67E-07,0
-7.66E-07,4.43E-10,-2.83E-07,-7.97E-10,-1.14E-06,2.64E-09,,,-7.66E-07,0
-7.65E-07,2.70E-10,-2.84E-07,-5.29E-10,-1.14E-06,2.97E-09,,,-7.65E-07,0
-7.64E-07,8.66E-11,-2.85E-07,-4.37E-10,-1.14E-06,3.30E-09,,,-7.64E-07,0
-7.62E-07,6.47E-11,-2.86E-07,-4.58E-10,-1.14E-06,3.15E-09,,,-7.62E-07,0
-7.61E-07,2.54E-10,-2.88E-07,-6.36E-10,-1.14E-06,3.25E-09,,,-7.61E-07,0
-7.60E-07,5.00E-10,-2.89E-07,-9.71E-10,-1.14E-06,3.15E-09,,,-7.60E-07,0
-7.59E-07,7.21E-10,-2.90E-07,-9.51E-10,-1.14E-06,3.21E-09,,,-7.59E-07,0
-7.58E-07,5.77E-10,-2.91E-07,-1.27E-09,-1.14E-06,3.24E-09,,,-7.58E-07,0
-7.57E-07,4.92E-10,-2.92E-07,-1.66E-09,-1.14E-06,3.61E-09,,,-7.57E-07,0
-7.56E-07,3.14E-10,-2.93E-07,-1.76E-09,-1.14E-06,3.62E-09,,,-7.56E-07,0
-7.54E-07,4.89E-10,-2.94E-07,-1.43E-09,-1.14E-06,3.69E-09,,,-7.54E-07,0
-7.53E-07,4.37E-10,-2.95E-07,-1.42E-09,-1.14E-06,3.78E-09,,,-7.53E-07,0
-7.52E-07,1.84E-10,-2.96E-07,-1.45E-09,-1.14E-06,3.87E-09,,,-7.52E-07,0
-7.51E-07,-6.51E-10,-2.97E-07,-1.58E-09,-1.14E-06,3.78E-09,,,-7.51E-07,0
-7.50E-07,-5.71E-10,-2.98E-07,-1.85E-09,-1.14E-06,4.04E-09,,,-7.50E-07,0
-7.49E-07,-7.45E-10,-3.00E-07,-1.96E-09,-1.14E-06,3.48E-09,,,-7.49E-07,0
-7.47E-07,-8.98E-10,-3.01E-07,-1.90E-09,-1.14E-06,3.06E-09,,,-7.47E-07,0
-7.46E-07,-8.49E-10,-3.02E-07,-1.73E-09,-1.14E-06,3.00E-09,,,-7.46E-07,0
-7.45E-07,-9.21E-10,-3.03E-07,-1.71E-09,-1.14E-06,3.06E-09,,,-7.45E-07,0
-7.44E-07,-1.02E-09,-3.04E-07,-1.98E-09,-1.14E-06,2.92E-09,,,-7.44E-07,0
-7.43E-07,-1.09E-09,-3.05E-07,-2.07E-09,-1.14E-06,2.79E-09,,,-7.43E-07,0
-7.41E-07,-1.45E-09,-3.06E-07,-2.29E-09,-1.14E-06,2.76E-09,,,-7.41E-07,0
-7.40E-07,-1.79E-09,-3.07E-07,-2.20E-09,-1.14E-06,2.60E-09,,,-7.40E-07,0
-7.39E-07,-2.00E-09,-3.09E-07,-2.22E-09,-1.14E-06,2.53E-09,,,-7.39E-07,0
-7.38E-07,-1.86E-09,-3.10E-07,-1.78E-09,-1.14E-06,2.65E-09,,,-7.38E-07,0
-7.37E-07,-1.41E-09,-3.11E-07,-1.85E-09,-1.14E-06,2.68E-09,,,-7.37E-07,0
-7.36E-07,-1.38E-09,-3.12E-07,-1.98E-09,-1.14E-06,2.66E-09,,,-7.36E-07,0
-7.34E-07,-1.34E-09,-3.13E-07,-1.87E-09,-1.14E-06,2.71E-09,,,-7.34E-07,0
-7.33E-07,-1.45E-09,-3.14E-07,-2.22E-09,-1.14E-06,2.82E-09,,,-7.33E-07,0
-7.32E-07,-1.76E-09,-3.15E-07,-2.35E-09,-1.14E-06,3.06E-09,,,-7.32E-07,0
-7.31E-07,-1.95E-09,-3.16E-07,-2.39E-09,-1.14E-06,3.17E-09,,,-7.31E-07,0
-7.30E-07,-2.01E-09,-3.17E-07,-2.65E-09,-1.14E-06,3.56E-09,,,-7.30E-07,0
-7.29E-07,-1.93E-09,-3.19E-07,-2.85E-09,-1.14E-06,3.49E-09,,,-7.29E-07,0
-7.27E-07,-2.05E-09,-3.20E-07,-2.73E-09,-1.14E-06,3.42E-09,,,-7.27E-07,0
-7.26E-07,-1.93E-09,-3.21E-07,-2.53E-09,-1.14E-06,3.33E-09,,,-7.26E-07,0
-7.25E-07,-1.89E-09,-3.22E-07,-2.77E-09,-1.14E-06,3.30E-09,,,-7.25E-07,0
-7.24E-07,-1.81E-09,-3.23E-07,-2.80E-09,-1.14E-06,3.53E-09,,,-7.24E-07,0
-7.23E-07,-1.76E-09,-3.24E-07,-3.17E-09,-1.14E-06,3.71E-09,,,-7.23E-07,0
-7.22E-07,-1.83E-09,-3.25E-07,-2.98E-09,-1.14E-06,3.73E-09,,,-7.22E-07,0
-7.20E-07,-2.02E-09,-3.26E-07,-2.51E-09,-1.14E-06,3.88E-09,,,-7.20E-07,0
-7.19E-07,-1.86E-09,-3.27E-07,-2.67E-09,-1.14E-06,3.60E-09,,,-7.19E-07,0
-7.18E-07,-1.84E-09,-3.29E-07,-2.61E-09,-1.14E-06,3.73E-09,,,-7.18E-07,0
-7.17E-07,-1.68E-09,-3.30E-07,-2.42E-09,-1.14E-06,3.87E-09,,,-7.17E-07,0
-7.16E-07,-1.95E-09,-3.31E-07,-2.51E-09,-1.14E-06,3.96E-09,,,-7.16E-07,0
-7.15E-07,-1.92E-09,-3.32E-07,-2.50E-09,-1.14E-06,4.29E-09,,,-7.15E-07,0
-7.13E-07,-1.71E-09,-3.33E-07,-2.27E-09,-1.14E-06,4.05E-09,,,-7.13E-07,0
-7.12E-07,-1.82E-09,-3.34E-07,-2.03E-09,-1.14E-06,3.46E-09,,,-7.12E-07,0
-7.11E-07,-2.15E-09,-3.36E-07,-1.79E-09,-1.14E-06,3.39E-09,,,-7.11E-07,0
-7.10E-07,-2.31E-09,-3.37E-07,-1.84E-09,-1.14E-06,3.48E-09,,,-7.10E-07,0
-7.09E-07,-2.39E-09,-3.38E-07,-2.36E-09,-1.14E-06,3.46E-09,,,-7.09E-07,0
-7.07E-07,-2.48E-09,-3.39E-07,-2.53E-09,-1.14E-06,3.43E-09,,,-7.07E-07,0
-7.06E-07,-2.48E-09,-3.40E-07,-2.48E-09,-1.14E-06,3.00E-09,,,-7.06E-07,0
-7.05E-07,-2.56E-09,-3.41E-07,-2.50E-09,-1.14E-06,3.01E-09,,,-7.05E-07,0
-7.04E-07,-2.76E-09,-3.42E-07,-2.55E-09,-1.14E-06,2.89E-09,,,-7.04E-07,0
-7.03E-07,-2.72E-09,-3.43E-07,-2.08E-09,-1.14E-06,2.81E-09,,,-7.03E-07,0
-7.02E-07,-2.73E-09,-3.45E-07,-1.68E-09,-1.14E-06,2.50E-09,,,-7.02E-07,0
-7.00E-07,-3.03E-09,-3.46E-07,-1.69E-09,-1.14E-06,2.37E-09,,,-7.00E-07,0
-6.99E-07,-3.17E-09,-3.47E-07,-1.79E-09,-1.14E-06,2.63E-09,,,-6.99E-07,0
-6.98E-07,-3.00E-09,-3.48E-07,-1.62E-09,-1.14E-06,3.13E-09,,,-6.98E-07,0
-6.97E-07,-3.22E-09,-3.49E-07,-1.62E-09,-1.14E-06,3.40E-09,,,-6.97E-07,0
-6.96E-07,-3.34E-09,-3.50E-07,-1.31E-09,-1.14E-06,3.23E-09,,,-6.96E-07,0
-6.94E-07,-3.39E-09,-3.51E-07,-1.63E-09,-1.14E-06,3.29E-09,,,-6.94E-07,0
-6.93E-07,-3.35E-09,-3.52E-07,-1.86E-09,-1.14E-06,3.22E-09,,,-6.93E-07,0
-6.92E-07,-3.00E-09,-3.54E-07,-1.96E-09,-1.14E-06,3.17E-09,,,-6.92E-07,0
-6.91E-07,-2.97E-09,-3.55E-07,-1.97E-09,-1.14E-06,3.13E-09,,,-6.91E-07,0
-6.90E-07,-2.98E-09,-3.56E-07,-2.10E-09,-1.14E-06,3.19E-09,,,-6.90E-07,0
-6.88E-07,-3.11E-09,-3.57E-07,-2.56E-09,-1.14E-06,3.61E-09,,,-6.88E-07,0
-6.87E-07,-2.74E-09,-3.58E-07,-2.67E-09,-1.14E-06,3.77E-09,,,-6.87E-07,0
-6.86E-07,-2.20E-09,-3.59E-07,-2.72E-09,-1.14E-06,3.93E-09,,,-6.86E-07,0
-6.85E-07,-2.28E-09,-3.60E-07,-2.65E-09,-1.14E-06,4.47E-09,,,-6.85E-07,0
-6.84E-07,-2.25E-09,-3.61E-07,-2.63E-09,-1.14E-06,4.76E-09,,,-6.84E-07,0
-6.83E-07,-2.28E-09,-3.63E-07,-2.78E-09,-1.14E-06,4.89E-09,,,-6.83E-07,0
-6.81E-07,-2.34E-09,-3.64E-07,-2.81E-09,-1.14E-06,5.05E-09,,,-6.81E-07,0
-6.80E-07,-2.26E-09,-3.65E-07,-2.87E-09,-1.14E-06,4.86E-09,,,-6.80E-07,0
-6.79E-07,-2.20E-09,-3.66E-07,-3.18E-09,-1.14E-06,4.48E-09,,,-6.79E-07,0
-6.78E-07,-1.95E-09,-3.67E-07,-2.94E-09,-1.14E-06,4.53E-09,,,-6.78E-07,0
-6.77E-07,-2.08E-09,-3.68E-07,-2.64E-09,-1.14E-06,4.64E-09,,,-6.77E-07,0
-6.76E-07,-2.15E-09,-3.69E-07,-2.62E-09,-1.14E-06,4.53E-09,,,-6.76E-07,0
-6.74E-07,-2.40E-09,-3.71E-07,-2.74E-09,-1.14E-06,4.36E-09,,,-6.74E-07,0
-6.73E-07,-2.27E-09,-3.72E-07,-2.79E-09,-1.14E-06,4.15E-09,,,-6.73E-07,0
-6.72E-07,-2.25E-09,-3.73E-07,-2.58E-09,-1.14E-06,4.14E-09,,,-6.72E-07,0
-6.71E-07,-2.72E-09,-3.74E-07,-2.35E-09,-1.14E-06,4.00E-09,,,-6.71E-07,0
-6.69E-07,-3.14E-09,-3.75E-07,-2.31E-09,-1.14E-06,3.82E-09,,,-6.69E-07,0
-6.68E-07,-3.20E-09,-3.76E-07,-2.26E-09,-1.14E-06,3.54E-09,,,-6.68E-07,0
-6.67E-07,-2.91E-09,-3.77E-07,-2.16E-09,-1.14E-06,3.61E-09,,,-6.67E-07,0
-6.66E-07,-3.01E-09,-3.79E-07,-2.19E-09,-1.14E-06,3.62E-09,,,-6.66E-07,0
-6.65E-07,-3.14E-09,-3.80E-07,-2.01E-09,-1.14E-06,3.40E-09,,,-6.65E-07,0
-6.64E-07,-2.97E-09,-3.81E-07,-2.08E-09,-1.14E-06,3.17E-09,,,-6.64E-07,0
-6.62E-07,-2.89E-09,-3.82E-07,-1.97E-09,-1.14E-06,2.96E-09,,,-6.62E-07,0
-6.61E-07,-3.06E-09,-3.83E-07,-1.82E-09,-1.14E-06,2.73E-09,,,-6.61E-07,0
-6.60E-07,-3.23E-09,-3.84E-07,-1.80E-09,-1.14E-06,2.56E-09,,,-6.60E-07,0
-6.59E-07,-2.90E-09,-3.85E-07,-1.70E-09,-1.14E-06,2.38E-09,,,-6.59E-07,0
-6.58E-07,-2.85E-09,-3.87E-07,-1.72E-09,-1.14E-06,2.45E-09,,,-6.58E-07,0
-6.56E-07,-2.76E-09,-3.88E-07,-1.57E-09,-1.14E-06,2.53E-09,,,-6.56E-07,0
-6.55E-07,-2.59E-09,-3.89E-07,-1.65E-09,-1.14E-06,2.70E-09,,,-6.55E-07,0
-6.54E-07,-2.56E-09,-3.90E-07,-1.82E-09,-1.14E-06,2.65E-09,,,-6.54E-07,0
-6.53E-07,-2.31E-09,-3.91E-07,-1.68E-09,-1.14E-06,2.79E-09,,,-6.53E-07,0
-6.52E-07,-2.47E-09,-3.92E-07,-1.50E-09,-1.14E-06,2.96E-09,,,-6.52E-07,0
-6.50E-07,-2.62E-09,-3.93E-07,-1.83E-09,-1.14E-06,3.45E-09,,,-6.50E-07,0
-6.49E-07,-2.41E-09,-3.95E-07,-1.93E-09,-1.14E-06,3.81E-09,,,-6.49E-07,0
-6.48E-07,-2.28E-09,-3.96E-07,-2.13E-09,-1.14E-06,4.02E-09,,,-6.48E-07,0
-6.47E-07,-1.81E-09,-3.97E-07,-2.23E-09,-1.14E-06,4.34E-09,,,-6.47E-07,0
-6.46E-07,-1.34E-09,-3.98E-07,-2.15E-09,-1.14E-06,4.70E-09,,,-6.46E-07,0
-6.45E-07,-1.55E-09,-3.99E-07,-1.89E-09,-1.14E-06,4.72E-09,,,-6.45E-07,0
-6.43E-07,-1.45E-09,-4.00E-07,-2.06E-09,-1.14E-06,4.59E-09,,,-6.43E-07,0
-6.42E-07,-1.60E-09,-4.01E-07,-2.21E-09,-1.14E-06,4.71E-09,,,-6.42E-07,0
-6.41E-07,-1.78E-09,-4.03E-07,-2.16E-09,-1.14E-06,4.99E-09,,,-6.41E-07,0
-6.40E-07,-1.75E-09,-4.04E-07,-2.40E-09,-1.14E-06,5.09E-09,,,-6.40E-07,0
-6.38E-07,-1.51E-09,-4.05E-07,-2.08E-09,-1.14E-06,4.91E-09,,,-6.38E-07,0
-6.37E-07,-1.49E-09,-4.06E-07,-1.79E-09,-1.14E-06,4.90E-09,,,-6.37E-07,0
-6.36E-07,-1.55E-09,-4.07E-07,-1.30E-09,-1.14E-06,4.74E-09,,,-6.36E-07,0
-6.35E-07,-1.46E-09,-4.08E-07,-1.24E-09,-1.14E-06,4.41E-09,,,-6.35E-07,0
-6.34E-07,-1.74E-09,-4.10E-07,-9.64E-10,-1.14E-06,4.51E-09,,,-6.34E-07,0
-6.32E-07,-1.97E-09,-4.11E-07,-8.85E-10,-1.14E-06,4.57E-09,,,-6.32E-07,0
-6.31E-07,-1.72E-09,-4.12E-07,-1.06E-09,-1.14E-06,4.27E-09,,,-6.31E-07,0
-6.30E-07,-1.95E-09,-4.13E-07,-1.11E-09,-1.14E-06,3.81E-09,,,-6.30E-07,0
-6.29E-07,-1.99E-09,-4.14E-07,-1.00E-09,-1.14E-06,3.65E-09,,,-6.29E-07,0
-6.28E-07,-1.99E-09,-4.15E-07,-5.47E-10,-1.14E-06,3.25E-09,,,-6.28E-07,0
-6.26E-07,-2.26E-09,-4.17E-07,-3.31E-10,-1.14E-06,3.34E-09,,,-6.26E-07,0
-6.25E-07,-2.44E-09,-4.18E-07,8.79E-11,-1.14E-06,2.98E-09,,,-6.25E-07,0
-6.24E-07,-2.67E-09,-4.19E-07,2.10E-10,-1.14E-06,2.32E-09,,,-6.24E-07,0
-6.23E-07,-2.67E-09,-4.20E-07,6.20E-10,-1.14E-06,2.11E-09,,,-6.23E-07,0
-6.22E-07,-2.69E-09,-4.21E-07,8.22E-10,-1.14E-06,1.93E-09,,,-6.22E-07,0
-6.20E-07,-2.54E-09,-4.22E-07,8.43E-10,-1.14E-06,2.20E-09,,,-6.20E-07,0
-6.19E-07,-2.41E-09,-4.24E-07,7.32E-10,-1.14E-06,2.11E-09,,,-6.19E-07,0
-6.18E-07,-1.97E-09,-4.25E-07,9.20E-10,-1.14E-06,2.03E-09,,,-6.18E-07,0
-6.17E-07,-1.70E-09,-4.26E-07,1.15E-09,-1.14E-06,2.26E-09,,,-6.17E-07,0
-6.16E-07,-1.52E-09,-4.27E-07,1.24E-09,-1.14E-06,2.15E-09,,,-6.16E-07,0
-6.14E-07,-1.27E-09,-4.28E-07,1.20E-09,-1.14E-06,2.04E-09,,,-6.14E-07,0
-6.13E-07,-7.98E-10,-4.29E-07,1.46E-09,-1.14E-06,2.17E-09,,,-6.13E-07,0
-6.12E-07,-1.07E-09,-4.31E-07,1.79E-09,-1.14E-06,2.41E-09,,,-6.12E-07,0
-6.11E-07,-9.93E-10,-4.32E-07,1.94E-09,-1.14E-06,2.92E-09,,,-6.11E-07,0
-6.10E-07,-8.34E-10,-4.33E-07,1.97E-09,-1.14E-06,3.22E-09,,,-6.10E-07,0
-6.09E-07,-6.98E-10,-4.34E-07,2.11E-09,-1.14E-06,3.84E-09,,,-6.09E-07,0
-6.07E-07,-4.72E-10,-4.35E-07,2.17E-09,-1.14E-06,4.24E-09,,,-6.07E-07,0
-6.06E-07,-3.67E-10,-4.36E-07,1.66E-09,-1.14E-06,4.49E-09,,,-6.06E-07,0
-6.05E-07,-5.37E-10,-4.38E-07,1.62E-09,-1.14E-06,4.47E-09,,,-6.05E-07,0
-6.04E-07,-3.70E-10,-4.39E-07,1.45E-09,-1.14E-06,4.85E-09,,,-6.04E-07,0
-6.02E-07,-4.62E-10,-4.40E-07,1.36E-09,-1.14E-06,5.02E-09,,,-6.02E-07,0
-6.01E-07,-2.53E-10,-4.41E-07,1.56E-09,-1.14E-06,4.90E-09,,,-6.01E-07,0
-6.00E-07,-2.85E-10,-4.42E-07,1.22E-09,-1.14E-06,4.77E-09,,,-6.00E-07,0
-5.99E-07,-2.85E-10,-4.43E-07,1.15E-09,-1.14E-06,4.48E-09,,,-5.99E-07,0
-5.98E-07,-3.79E-10,-4.45E-07,1.38E-09,-1.14E-06,4.49E-09,,,-5.98E-07,0
-5.96E-07,-2.58E-10,-4.46E-07,1.47E-09,-1.14E-06,4.32E-09,,,-5.96E-07,0
-5.95E-07,-4.01E-10,-4.47E-07,1.93E-09,-1.14E-06,4.29E-09,,,-5.95E-07,0
-5.94E-07,-2.33E-10,-4.48E-07,1.94E-09,-1.14E-06,4.43E-09,,,-5.94E-07,0
-5.93E-07,-1.90E-10,-4.49E-07,1.79E-09,-1.14E-06,4.52E-09,,,-5.93E-07,0
-5.91E-07,-2.95E-10,-4.50E-07,1.58E-09,-1.14E-06,4.47E-09,,,-5.91E-07,0
-5.90E-07,-3.35E-10,-4.52E-07,1.83E-09,-1.14E-06,4.59E-09,,,-5.90E-07,0
-5.89E-07,2.56E-11,-4.53E-07,2.05E-09,-1.14E-06,4.38E-09,,,-5.89E-07,0
-5.88E-07,1.23E-10,-4.54E-07,2.15E-09,-1.14E-06,4.06E-09,,,-5.88E-07,0
-5.87E-07,-2.80E-11,-4.55E-07,2.32E-09,-1.14E-06,3.87E-09,,,-5.87E-07,0
-5.85E-07,-2.03E-10,-4.56E-07,2.35E-09,-1.14E-06,3.51E-09,,,-5.85E-07,0
-5.84E-07,-2.50E-10,-4.58E-07,2.77E-09,-1.14E-06,3.58E-09,,,-5.84E-07,0
-5.83E-07,-4.31E-10,-4.59E-07,3.02E-09,-1.14E-06,3.19E-09,,,-5.83E-07,0
-5.82E-07,4.01E-11,-4.60E-07,3.36E-09,-1.14E-06,2.89E-09,,,-5.82E-07,0
-5.81E-07,1.24E-10,-4.61E-07,3.18E-09,-1.14E-06,2.68E-09,,,-5.81E-07,0
